,0,1
1212,"promo diskon spesial 15% dalam rangka grand opening outlet lapis malang batu.  yuk datang ke grand opening outlet batu, sabtu, 03 november 2018 di jl. diponegoro 171 c (depan lippo plaza batu).  ada hiburan cosplay keren juga loh! https://t.co/0pd51x4ytb",LapisMalang
1213,@chaezelnuts nunggu diskon 100%,jaehyunfh
1214,selamat! anda mendapatkan tiket pulang-pergi dengan diskon 75%. #tq #ehsalah #akibatkebanyakannyaritiketpromo,TiketPesawat_1D
1215,ini blm ada ya konser kpop yang bisa pake kartu pelajar buat diskon?,kegobloganrpw
1216,"@ain7281 @susipudjiastuti iya. impor dari indonesia. sedang diskon jadi $5.99 per pound (435,5 gram)   https://t.co/j8fixpje9t",tey_saja
1217,"kai ngasih diskon ke jogja tapi terlanjur beli dia.  oke, belum saatnya naik bisnis class. https://t.co/gd0glgxgrc",ilakarimy20
1218,"koleksi terbaru goldmart supermal karawaci, dapatkan diskon hingga 40% | palapa news https://t.co/vilw13a5i7",palapanews
1219,@auliaalmautami ul ini kalau pakai diskon traveloka yg 1jt bisa jadi 1.7jt :(((,WRumbianingrum
1220,"event ini pun berlangsung di beberapa kota di indonesia, di jakarta,surabaya dan medan. dan semua buku yg dijual di event ini adalah buku terbitan as,eropa,inggris yg kemudian di jual di asia dengan harga diskon 60-80%.",aleen_jyjb
1221,"@ohmybeautybank 100-400an nder, beli dehh, mumpung banyak diskon",captain_optimen
1222,"@reddoorzid tega bener @shopeeid yang ngasih voucher kadaluarsa  ""yay! kamu mendapatkan diskon 20% tanpa minimum transaksi dari @reddoorzid berlaku untuk periode booking 1-31 oct 2018 satu kode voucher ini hanya berlaku untuk 1x transaksi  dikirim 2-11-2018 01.21 wib https://t.co/pi4k158x7y",Juindra
1223, *biografi 35 shahabiyah nabi*  .  penulis : syaikh mahmud a-mishri  penerbit : ummul qura  harganya ~rp 110.000~ *diskon* jadi *rp 88.000* saja . selalu ada wanita hebat dibelakang https://t.co/ac4rjyecim,nady_ilmu
1224,reer rupiah based on konpers apbn 2019 masih dalam kendali. menrulnnya tensi perang dagang us-china diproyeksikan akan mmbuat rate usd terkoreksi.  our country's fundamental's still strong. its a good time to invest di bursa stl kemaren diskon besar2an.  https://t.co/rzkz8uquur,idok_
1225,"cocok untuk lulusan sma, mahasiswa &amp; umum | diskon 100rb eac (english for active communication) kelas pagi 08:30 dan 10:15. info : elti sabirin ? 0274-561849 | elti hade ? 0274-562155 | wa 0895-0754-8979 #elti #eltijogja #eltisabirin #eltihade #kursusinggris #kursusinggrisjogja https://t.co/6iv0pj07hd",eltijogja
1226,besok! shopee promo 11.11 big sale! 11.11 home day  produk perlengkapan rumah diskon hingga 90% off! https://t.co/nqds4sif4w,katalogpromosi
1227,"ini namanya shopee pukkimak dikasih voucher kadaluarsa ""yay! kamu mendapatkan diskon 20% tanpa minimum transaksi dari reddoorz berlaku untuk periode booking 1-31 oct 2018 satu kode voucher ini hanya berlaku untuk 1x transaksi  dikirim 2-11-2018 01.21 wib",Juindra
1228,"@educationfess satu paket karena itu kan 2018, lagi diskon",garisterdepaann
1229,"promo @bukalapak menjebak?? diskon 25% pembelian token listrik. kenyataannya sdh gunakan voucher promo, jumlah yg hrs dibayar tetap normal. yg tdk teliti bs langsung byr",danielht2009
1230,"lumayan nih online marketplace bisa ngasih diskon tagihan listrik dan internet, josss",harwinDSP
1231," turun harga ! diskon 20%   overall dress jeans cantik untuk si kecil    harga diskon rp 128.000 (harga normal rp 160.000)  tersedia ukuran : 6 bulan, 9 bulan, 12 bulan, 18 bulan, 2 tahun. stok terbatas.  order... https://t.co/nc6tc6aodj",SadinaShop
1232,liburan yuk ! ada diskon 30%* nih di transera waterpark bro &amp; sis . caranya dengan menunjukkan honda vip card sebelum transaksi yaa..  promo hingga 28 februari 2019. https://t.co/sijrdqirwx,Hondavipcard
1233,promo ta wan special anniversary semua bubur rp2.200 periode 07 - 08 november 2018 |  lihat info selengkapnya di https://t.co/wxozvmnaig https://t.co/wxozvmnaig,harga_promo
1234,"// sekalinya dapet jadwal diskon, tglnya gak memungkinkan semua.",0FFDEF
1235,"karena sekali gapernah cukyup!!! ""pekan fashion diskon"" - #shoppingdiscountweek 2018 hadir lagi!!! . masih dalam rangkaian #diskonulangtahunyogya2018 nikmati &amp; jangan sampai ketinggalan https://t.co/rbetw6ijdy",YogyaCiwalk_
1236,garena shell diskon 50%  . ada diskon 50% untuk pembelian denom 66 shell untuk kamu para gamers di aplikasi dunia games!  download aplikasi dunia games di playstore kamu! .  periode https://t.co/6v4ucyym5y,5y4f
1237,promo akhir tahun suzuki mobil. tukar tambahkan ertiga lama anda ke all new ertiga.  dapatkan diskon spesial all new ertiga sampai dengan 30 juta rupiah.  buruan promo terbatas https://t.co/oblbtl0qbm,BEKTIEE
1238,- diskon ulang tahun yogya 36 - 28 oktober 1982 adalah hari jadi dari yogya group . diskon supermarket terbesar tahun ini . 5% diskon supermarket 20% diskon fashion  mulai tanggal 3 - 4 https://t.co/1ujollxo49,YogyaCiwalk_
1239,"@reginalarst udah ngga, cuma sampe 31 oktober. ditunggu ajaa kali ya, biasanya diskon lagi kok tapi entah kapan",bvttercookies
1240,sensacion shower cream memberikan kelembaban dan parfum yang tahan lama bagi kulit. dapatkan a11 specia11 price diskon hingga 70%. more info please check https://t.co/1x4jduytxj #shoppingfever #1111shoppingfever #watsonsid #promo1111 #diskon1111 https://t.co/zp9a8ghmxx,WatsonsIndo
1241,"karena sekali gapernah cukyup!!! ""pekan fashion diskon"" - #shoppingdiscountweek 2018 hadir lagi!!! . masih dalam rangkaian #diskonulangtahunyogya2018 nikmati &amp; jangan sampai ketinggalan https://t.co/dlxqdxm7yi",YogyaCiwalk_
1242,kemeja slimfit ukuran: tercantum di gambar  bahan: tercantum di gambar  harga ecer: 175rb/pcs beli banyak dapat diskon  reseller/dropship welcome  contact &amp; order: check bio  maaf tidak https://t.co/xoi0c4cfqf,ria_indra
1243,"karena sekali gapernah cukyup!!! ""pekan fashion diskon"" - #shoppingdiscountweek 2018 hadir lagi!!! . masih dalam rangkaian #diskonulangtahunyogya2018 nikmati &amp; jangan sampai ketinggalan https://t.co/zahcemc22q",YogyaCiwalk_
1244,"@beenbujana @bobotohid @officialvpc @bonjovi_33 @persib @dadan_garenk @bobotohstiemb @tukangkomporin @yanaumar @vikingpersib_93 wihh viking cipeundeuy , 3 poin harga mati sib.   11rebu harga diskon",GHerdianhidayat
1245,@akulakucare mau tanya donk persyaratan untuk belanja merchant offline diskon 50% apa?? trims.,enzelbert10
1246,@womanfeeds offline aja deh mendingan... lg byk diskon juga kok gue liat kemarin,iftncouldtalk
1247,@bae_jinoung @pinalai18 kalo beli satu paket gak diskon ya? :(,KouwalaBee
1248,monita banyak diskon tapi aku tyda punya uang.  terima kasih monita:),ribkanads
1249,"itu pb gabisa diskon 50% apa ya peuldinim :"")",mysvtdiamond
1250,"couple rnb delisa mermaid  ukuran: tercantum di gambar, no accessories bahan: tercantum di gambar  harga ecer: 315rb/sepasang  beli banyak dapat diskon  reseller/dropship welcome  contact https://t.co/kdhoh6hfti",ria_indra
1251,diskon 50% loh hari sabtu hhhhhhhh,rrida_
1252,"dulu beli barang modal ini lucu ya, warna ini belum punya, diskon sayang gak dibeli,sekarang ini barang faedahnya untk aku hari ini apa, seminggu kedepan, setahun kedepan ... bu anakmu wis gede",apriel_f
1253,"week end yang cerah, semoga secerah hati teman-teman dan saudaraku, amin...  edisi batik dari tuneeca nan cantik dan menawan. saya hadirkan foto katalog dan foto yang di pakai lovers. indah mana tuhhh..  ada diskon untuk retail dan reseller  minat : inbox/wa wa : 0812-2104-0118",AnekaBusana
1254,"weekend gini bingung mau kemana? gak usah bingung guys, dateng aja ke jakcloth di de tjolomadoe,solo dan jangan lupa mamoir ke booth piero.  kita punya program menarik untuk kalian berupa diskon up to 60% dan program trade in dengan sepatu bekas.  sampai bertemu di lokasi ya. https://t.co/m74vdp2xg9",pieroindonesia
1255,"ayoooo berburu diskon lagi, cari dimana yang adaaaaaaaa",debyparamitha_
1256,@deafiyanti diskon diskonan hancap wkk,ElmaAfriliani
1257,"kuy, qt ad yg baru nih bwt kamu para pejuang pendidikan ad diskon menarik u/ kamu yg daftar di bulan november 2018 buruan jgn smp ketinggalan diskon &amp; materiny butuh perjuangan lebih lho ngejarny klo ketinggalan, kyk ngejar doi #nfyogya #nfyogya  #bimbelnurulfikri #bimbeljuara https://t.co/sfh354qw1l",NurulFikriYogya
1258,"rnb tasya set (stelan rok n blus)  ukuran: allsize tercantum di gambar, no accessories bahan: tercantum di gambar  harga ecer: 160rb/pcs  beli banyak dapat diskon  reseller/dropship https://t.co/1dwliapdvd",ria_indra
1259,"@khafallen mahal jg wkwk, natal ini diskon byk",dedy_evouz
1260,"couple gamis 2499 ukuran: tercantum di gambar, no accessories  bahan: tercantum di gambar  harga ecer: 240rb/sepasang beli banyak dapat diskon  reseller/dropship welcome  contact &amp; order: https://t.co/ug32snszls",ria_indra
1261,"couple rnb set mermaid 2502 ukuran: tercantum di gambar, no accessories bahan: tercantum di gambar  harga ecer: 240rb/sepasang  beli banyak dapat diskon  reseller/dropship welcome  contact https://t.co/rvonwhrwxo",ria_indra
1262,@km_daniel96 diskon macem apa itu pak..,KM_Seulgi94
1263,maaaaakk diskon gede maaakk  jilbab sport diskon sampe 30% lebih buruan yaaa cuman 55ribu aja mak...,TyasAyqon
1264,"kau bagaikan diskon di tanggal tua.  ingin sangat aku miliki, tapi ku tak mampu,,,,  setelah aku mampu, kau sudah menjadi milik orang lain.",WACHIDNS03
1265,"aahhh... hari sabtu gini, enaknya goler-goler di kasur. apalagi kalau kasurnya super nyaman kayak #comforta yang ada di https://t.co/hhn97fppco. lebih #aslibikintenang lagi karena free ongkir dan #diskon hingga rp 1,2 juta! buruan telp sarah di 021-29292828. https://t.co/adludeo4ci",bhinneka
1266,diskon hingga 48% beli peralatan olahraga di alfacart aja! cek sekarang https://t.co/mq8rjtjwzo https://t.co/sxqy3r0eqb,alfamart
1267,masih diskon gak sih dih nyesel pas di sby kmrn enggak jadi ambil :(,adeuchrwp
1268,mantaaab kali gratis ke antlantis buat yg lahir di bulan november wkwkwkw. ajak temen 2 diskon 50% nih wkwkw...,SurayaVie
1269,garena shell diskon 50%  . ada diskon 50% untuk pembelian denom 66 shell untuk kamu para gamers di aplikasi dunia games!  download aplikasi dunia games di playstore kamu! .  periode https://t.co/vg6kfl9zez,bakhtiarrifai
1270,pre-order sampai tanggal 15 november 2018 ... raksasa bermata biru - nazim hikmet harga normal: 55k harga pre-order: 41k (diskon 25%) tebal : 132 hlmn jenis : puisi ... sevgili kardesim https://t.co/ymcjjdhy88,paperplanebooks
1271,"acc kamu sepi? mau nambahin followers rp? sama aku aja yuk, yang pastinya murah tanpa diskon cyin dan ofc terpercaya~!!!  tag: followan rt peka dn lelang acc murah upfoll open follow  (bot)  https://t.co/uinimgdzlu",Neng_UpfollRP
1272,anjir hack diskon jd cm 160k,mandavermillion
1273,hanya hari ini!!! merk griya lavender diskon 10% all item. silahkan diorder!!! order by inbox atau klik https://t.co/p0dligmnrb,Ekha_Mukarramah
1274,"@ohmybeautybank budget di atas kamu sedikit, nder ... di sport station lumayan miring kalau lagi diskon https://t.co/dac2os57xy",MIRANDASEFTIANA
1275,update !! maret 2015 dapatkan diskon untuk kelipatan pembelian !! #jual #jasa #penambah #followers,djualfollowers_
1276,"@askmenfess aku sih ke toko kosmetik wkwkwkwkw atau ke gramed liat liat aja, atau cari yg diskon diskon dan berujung makan. selesai deh",rendezvoucs
1277,"sedang banyak diskon, tapi sedang tidak punya banyak uang, yayaya",nfaulad
1278,"dapatkan harga spesial untuk pemesanan sofa 2-seater sebesar rp. 2.299.900,-. *berlaku hingga 4 november 2018. . #casamobiliindonesia #sofa #sofa2seater #weekendsale #promosi #diskon #sale https://t.co/p5rpf1a9px",casamobili_sofa
1279,"@transstudiobdng min, bulan ini ada diskon untuk guru ya?",silmafiefa
1280,@halobca mau tanya dong. kalo bca sq visa kalo ambil cicilan 0% apa tetap dapet milleage? karena ini saya belanja di merchant katanya kalau mau dapat diskon harus ambil cicilan 0% 3 bulan tapi saya gatau apa tetap bisa dpt poin atau tidak,Mademahendra
1281,ikut meramaikan pesta diskon buku dari  @mojokstore @bukumojok  maaciwww  https://t.co/gpeysu3wij,ninoviyanti_
1282,@rlthingy belinya pas diskon dong:d https://t.co/gks4y6sakx,yongsh00k
1283,sukanya gini ibu kantin baik hati harga selalu di diskon kadang malah gak boleh bayar nikmatnya di sd,prihatinbaik
1284,"[preorder] disforia inersia  karya tulis kedua dari @wiranagara ini sudah bisa dipesan secara preorder dengan diskon &amp; tanda tangan penulis.  jika ingin memesan, isi data di alamat url: https://t.co/adfzmzcs7v.  form ini hanya berlaku pada 25 oktober 2018 (satu hari saja). https://t.co/hfybcrutyg",mediakita
1285,"dokter: teh berat badannya berapa? aku: 40/39 biasanya dok dokter: okay 37 diskon (sambil jalan)  ** penasaran sama bb ku skrg, si dokter teh kalau nebak jujur amat",dasty_Kurnia05
1286,@meipandas beli lah mumpung murah. kapan lagi diskon wkwkw,jeisyoon
1287,@rlthingy iso ae bang goleki diskon akhir taun wkwkwk,janganngegas
1288,@rlthingy diskon akhir tahun ,TiaChan10
1289,@rexshixun iya lagi diskon. kak evan mau ikutan pake diskon?,RExJIHEON
1290,"special promo dengan diskon hingga 10% + 10%, khusus untuk tipe private estate di starlight mansion.  promo berlaku 3 nov 2018  30 nov 2018 *syarat dan ketentuan berlaku  hubungi kami di https://t.co/ibywgayb3w",San_Diego_Hills
1291,minta diskon buat ga bls mt nya ya yang scrollnya susah @kfrysta,kiijongin
1292,"berbagai diskon dan program menarik menunggumu!  yuk datang dan kunjungi pameran it terbesar di indonesia : indocomtech, 31 oktober  4 november 2018 di jakarta convention center.  #indocomtech #indocomtech2018 #jccsenayan #jakarta #terpopuler https://t.co/hhay6dbmav",inilahdotcom
1293,@_kimcungha @kmjcnnie @hhitomee @_wjsnkjy ntar ga dapet diskon???,ICT_Yerin96
1294,"pre-order sampai tanggal 15 november 2018 ... berumah di buku - bandung mawardi harga normal: 50k harga pre-order: 37,5k (diskon 25%) tebal : 136 hlmn jenis : esai ... aku mulai memiliki https://t.co/knd6l2tnkd",paperplanebooks
1295,@septienurm karena diskon tai.,ssstrngr
1296,"parfum khusus cowok lagi banyak diskon dan banyak pilihannya  . . .  tinggal pilih yg sesuai selera kamu, wanginya enak-enak banget dan tahan lama  . . .  pasti suka deh sama https://t.co/piw5fpwout",Iraniska
1297,"ace boom sale 3 days special - diskon hingga 50% + ekstra diskon 10%* khusus member, berlaku tanggal 02-04 november 2018 | lihat informasi selengkapnya disini https://t.co/er26cuudex https://t.co/iyo6xa3wjt",katalogpromosi
1298,prediksi sydney 3/11/18  angka hidup  : 6 angka main   : 12369 angka 4d (bb) : 6936 angka 3d (bb) : 936 angka 2d (bb) : 36 / 96 / 62 / 13 colok bebas 2d: 6 &amp; 3 besar/ kecil : kecil tebak shio : babi diskon togel terbesar hanya di entertogel https://t.co/zcor0mdgha https://t.co/thxlko6zy8,enter_togel
1299,"wowwww promo hebat di transmart yasmin masih setia memberikan diskon besar besaran, apalagi beli banyak tambah hematttt, ayo lengkapi kebutuhan sehari hari dengan harga murah, jadiii???jangan lupa diborong ya periodenya hanya sampai 4 november 18 #transmartyasminbogor https://t.co/bit21p25ke",henryzulkarnain
1300,"mimpi udah akhir tahun,dan diskon dimana-mana. kenapa sih ya padahal nggak akan beli jugaaaa",wonderfullrain
1301,"ace boom sale 3 days special - diskon hingga 50% + ekstra diskon 10%* khusus member, berlaku tanggal 02-04 november 2018 | lihat informasi selengkapnya disini https://t.co/er26cumew5",katalogpromosi
1302,diskon 100% terus w harus bayar berapa dong :( https://t.co/h1h2tcuelf,lemonadeu
1303,"akhirnya stl hiatus sekian tahun dari dunia literasi, buku keduaku yg collab sama @7pjh kelar jg. lagi open po nih sampe 9 november dan pastinya ada diskon dr harga normal. ilustrasinya cakep bgt, plus ada ulasan mendalam ttg lagu pied piper. yuk diorder~ https://t.co/usyabycmfx",renifz
1304,prediksi perth 3/11/18 angka hidup  : 6 angka main   : 12369 angka 4d (bb) : 2693 angka 3d (bb) : 693 angka 2d (bb) : 93 / 26 / 16 / 62 colok bebas 2d: 3 &amp; 6 besar/ kecil : besar tebak shio : harimau diskon togel terbesar hanya dihttps://t.co/zcor0mdgha #juditogel https://t.co/qhuyah6ygk,enter_togel
1305," : (lagi nyobain blouse) wah ini bagus banget mbak, cocok gak sih di saya? ini berapa? ada diskon ga?  : itu 450 bu, belum ada diskon hehe  : eh tp ini bahannya pasaran, nanti banyak yg sama. gajadi deh mba   : (batin) miskin :)",ainiparamartaa
1306,"fantastic november  ekstra diskon 11% gunakan kode voucher: ""fannov11""  ekstra diskon rp 111.000 gunakan kode voucher"" ""fannov111k""  *) periode 1-4 november. *) tidak berlaku untuk flash sale &amp; luxury  pic:pinterest  __  yuk belanja! https://t.co/qhkjnr4kvu  #kamis #infojakarta https://t.co/xlrmueagd7",VIPPlazaID
1307,ke kickfest mau beli 1 kaos diskon tadinya 125k jd 100k.. tapi tiket masuk 25k.. jadi?,adityamedaliana
1308,@baeyourlove @new_preloved klaim voucher dibawahnya bisa diskon 50k lg:),2019akuwisuda
1309,"selama ini bertanya-tanya ""ini marketplace kalo ngadain diskon gede2an apa nga rugi"" semenjak kerja jd admin ecommerce, w jadi tau kenapa mereka bisa nga rugi hemphh",dewepe_
1310,5 mall di kota tangerang akan berikan diskon hingfa 70 dalam rangka hut kota tangerang selatan #event #hutkotatangsel #infotangsel #wargatangsel #seru #diskon #pesta #perayaan #infoside https://t.co/tgwkvxdunx via @officialsideid,officialside_id
1311,syopi ini diskon diskon tapi hapenya yang garansi distributor terus powerbanknya bukan yang ori hhh,rexyand
1312,diskon 50% utk pembelian minuman starbucks autumn dgn starbucks tumbler/mug &amp; kartu kredit bca. hingga 5 nov. https://t.co/fgxkunda1j,redirectline
1313,the duck king promo diskon rp. 100.000 dengan kartu kredit uob berlaku tanggal 01 agustus 2018  31 januari 2019 | informasi selengkapnya di https://t.co/yoagq8yfej,katalogpromosi
